id,title,description,"google product category",product_type,link,"image link",condition,availability,price,"sale price",brand,gtin,gender,color,size,"size type","item group id"
34046,"Mens Classic 2-Eye Boat Shoes","CLS2I BOAT ROOTBEER SM,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-classic-2-eye-boat-shoes-025077-root-beer-smooth-6-5-us-000906064380.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB025077214_thumb01.jpg,new,"in stock",199.00,,Timberland,000906064380,men,"Root Beer Smooth",065|00W,Regular,025077
34048,"Mens Classic 2-Eye Boat Shoes","CLS2I BOAT ROOTBEER SM,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-classic-2-eye-boat-shoes-025077-root-beer-smooth-7-5-us-000906067916.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB025077214_thumb01.jpg,new,"in stock",199.00,,Timberland,000906067916,men,"Root Beer Smooth",075|00W,Regular,025077
34049,"Mens Classic 2-Eye Boat Shoes","CLS2I BOAT ROOTBEER SM,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-classic-2-eye-boat-shoes-025077-root-beer-smooth-8-5-us-000906071357.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB025077214_thumb01.jpg,new,"in stock",199.00,,Timberland,000906071357,men,"Root Beer Smooth",085|00W,Regular,025077
34050,"MENS 6-INCH PREMIUM WATERPROOF BOOTS","AF 6IN PREM BT WHEAT NB,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-6-inch-premium-waterproof-boots-010061-wheat-nubuck-7-0-us-000906073795.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010061713_thumb01.jpg,new,"in stock",299.00,,Timberland,000906073795,men,"Wheat Nubuck",070|00W,Regular,010061
34051,"MENS 6-INCH PREMIUM WATERPROOF BOOTS","AF 6IN PREM BT WHEAT NB,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-6-inch-premium-waterproof-boots-010061-wheat-nubuck-8-0-us-000906073849.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010061713_thumb01.jpg,new,"in stock",299.00,,Timberland,000906073849,men,"Wheat Nubuck",080|00W,Regular,010061
34053,"MENS 6-INCH PREMIUM WATERPROOF BOOTS","AF 6IN PREM BT WHEAT NB,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-6-inch-premium-waterproof-boots-010061-wheat-nubuck-9-0-us-000906073924.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010061713_thumb01.jpg,new,"in stock",299.00,,Timberland,000906073924,men,"Wheat Nubuck",090|00W,Regular,010061
34054,"Mens Classic 2-Eye Boat Shoes","CLS2I BOAT ROOTBEER SM,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-classic-2-eye-boat-shoes-025077-root-beer-smooth-9-5-us-000906074624.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB025077214_thumb01.jpg,new,"in stock",199.00,,Timberland,000906074624,men,"Root Beer Smooth",095|00W,Regular,025077
34055,"Mens Classic 2-Eye Boat Shoes","CLS2I BOAT ROOTBEER SM,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-classic-2-eye-boat-shoes-025077-root-beer-smooth-10-0-us-000906075454.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB025077214_thumb01.jpg,new,"in stock",199.00,,Timberland,000906075454,men,"Root Beer Smooth",100|00W,Regular,025077
34056,"Mens Classic 2-Eye Boat Shoes","CLS2I BOAT ROOTBEER SM,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-classic-2-eye-boat-shoes-025077-root-beer-smooth-11-0-us-000906075478.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB025077214_thumb01.jpg,new,"in stock",199.00,,Timberland,000906075478,men,"Root Beer Smooth",110|00W,Regular,025077
34063,"MENS 6-INCH PREMIUM WATERPROOF BOOTS","AF 6IN PREM BT WHEAT NB,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-6-inch-premium-waterproof-boots-010061-wheat-nubuck-7-5-us-000906082902.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010061713_thumb01.jpg,new,"in stock",299.00,,Timberland,000906082902,men,"Wheat Nubuck",075|00W,Regular,010061
34064,"Mens Chocorua Trail Mid with GORE-TEX Boots","|Premium full-grain waterproof leather from an LWG Silver-rated tannery provides comfort and durability |Durably waterproof and breathable GORE-TEX® bootie construction keeps feet dry and comfortable |Rustproof, speed lace hardware with lace hooks at top for secure lacing |Removable contoured sockliner for additional underfoot comfort |EVA midsole for all-day cushioning and shock absorption Solid rubber outsole with multi-directional lugs for traction on varied terrain","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-chocorua-trail-mid-with-gore-tex-boots-015130-brown-7-0-us-000906083954.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB015130210_thumb01.jpg,new,"in stock",269.00,,Timberland,000906083954,men,Brown,070|00W,Regular,015130
34065,"Mens Chocorua Trail Mid with GORE-TEX Boots","|Premium full-grain waterproof leather from an LWG Silver-rated tannery provides comfort and durability |Durably waterproof and breathable GORE-TEX® bootie construction keeps feet dry and comfortable |Rustproof, speed lace hardware with lace hooks at top for secure lacing |Removable contoured sockliner for additional underfoot comfort |EVA midsole for all-day cushioning and shock absorption Solid rubber outsole with multi-directional lugs for traction on varied terrain","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-chocorua-trail-mid-with-gore-tex-boots-015130-brown-8-5-us-000906084036.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB015130210_thumb01.jpg,new,"in stock",269.00,,Timberland,000906084036,men,Brown,085|00W,Regular,015130
34066,"Mens Chocorua Trail Mid with GORE-TEX Boots","|Premium full-grain waterproof leather from an LWG Silver-rated tannery provides comfort and durability |Durably waterproof and breathable GORE-TEX® bootie construction keeps feet dry and comfortable |Rustproof, speed lace hardware with lace hooks at top for secure lacing |Removable contoured sockliner for additional underfoot comfort |EVA midsole for all-day cushioning and shock absorption Solid rubber outsole with multi-directional lugs for traction on varied terrain","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-chocorua-trail-mid-with-gore-tex-boots-015130-brown-9-5-us-000906084074.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB015130210_thumb01.jpg,new,"in stock",269.00,,Timberland,000906084074,men,Brown,095|00W,Regular,015130
34067,"Mens Chocorua Trail Mid with GORE-TEX Boots","|Premium full-grain waterproof leather from an LWG Silver-rated tannery provides comfort and durability |Durably waterproof and breathable GORE-TEX® bootie construction keeps feet dry and comfortable |Rustproof, speed lace hardware with lace hooks at top for secure lacing |Removable contoured sockliner for additional underfoot comfort |EVA midsole for all-day cushioning and shock absorption Solid rubber outsole with multi-directional lugs for traction on varied terrain","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-chocorua-trail-mid-with-gore-tex-boots-015130-brown-10-5-us-000906084111.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB015130210_thumb01.jpg,new,"in stock",269.00,,Timberland,000906084111,men,Brown,105|00W,Regular,015130
34069,"MENS 6-INCH PREMIUM WATERPROOF BOOTS","AF 6IN PREM BT WHEAT NB,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-6-inch-premium-waterproof-boots-010061-wheat-nubuck-8-5-us-000906086610.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010061713_thumb01.jpg,new,"in stock",299.00,,Timberland,000906086610,men,"Wheat Nubuck",085|00W,Regular,010061
34071,"MENS 6-INCH PREMIUM WATERPROOF BOOTS","AF 6IN PREM BT WHEAT NB,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-6-inch-premium-waterproof-boots-010061-wheat-nubuck-9-5-us-000906090532.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010061713_thumb01.jpg,new,"in stock",299.00,,Timberland,000906090532,men,"Wheat Nubuck",095|00W,Regular,010061
34075,"Mens Chocorua Trail Mid with GORE-TEX Boots","|Premium full-grain waterproof leather from an LWG Silver-rated tannery provides comfort and durability |Durably waterproof and breathable GORE-TEX® bootie construction keeps feet dry and comfortable |Rustproof, speed lace hardware with lace hooks at top for secure lacing |Removable contoured sockliner for additional underfoot comfort |EVA midsole for all-day cushioning and shock absorption Solid rubber outsole with multi-directional lugs for traction on varied terrain","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-chocorua-trail-mid-with-gore-tex-boots-015130-brown-7-5-us-000906103768.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB015130210_thumb01.jpg,new,"in stock",269.00,,Timberland,000906103768,men,Brown,075|00W,Regular,015130
34076,"Mens Chocorua Trail Mid with GORE-TEX Boots","|Premium full-grain waterproof leather from an LWG Silver-rated tannery provides comfort and durability |Durably waterproof and breathable GORE-TEX® bootie construction keeps feet dry and comfortable |Rustproof, speed lace hardware with lace hooks at top for secure lacing |Removable contoured sockliner for additional underfoot comfort |EVA midsole for all-day cushioning and shock absorption Solid rubber outsole with multi-directional lugs for traction on varied terrain","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-chocorua-trail-mid-with-gore-tex-boots-015130-brown-8-0-us-000906107865.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB015130210_thumb01.jpg,new,"in stock",269.00,,Timberland,000906107865,men,Brown,080|00W,Regular,015130
34077,"MENS 6-INCH PREMIUM WATERPROOF BOOTS","AF 6IN PREM BT WHEAT NB,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-6-inch-premium-waterproof-boots-010061-wheat-nubuck-10-5-us-000906108923.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010061713_thumb01.jpg,new,"in stock",299.00,,Timberland,000906108923,men,"Wheat Nubuck",105|00W,Regular,010061
34078,"Mens Chocorua Trail Mid with GORE-TEX Boots","|Premium full-grain waterproof leather from an LWG Silver-rated tannery provides comfort and durability |Durably waterproof and breathable GORE-TEX® bootie construction keeps feet dry and comfortable |Rustproof, speed lace hardware with lace hooks at top for secure lacing |Removable contoured sockliner for additional underfoot comfort |EVA midsole for all-day cushioning and shock absorption Solid rubber outsole with multi-directional lugs for traction on varied terrain","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-chocorua-trail-mid-with-gore-tex-boots-015130-brown-9-0-us-000906111978.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB015130210_thumb01.jpg,new,"in stock",269.00,,Timberland,000906111978,men,Brown,090|00W,Regular,015130
34092,"Mens Chocorua Trail Mid with GORE-TEX Boots","|Premium full-grain waterproof leather from an LWG Silver-rated tannery provides comfort and durability |Durably waterproof and breathable GORE-TEX® bootie construction keeps feet dry and comfortable |Rustproof, speed lace hardware with lace hooks at top for secure lacing |Removable contoured sockliner for additional underfoot comfort |EVA midsole for all-day cushioning and shock absorption Solid rubber outsole with multi-directional lugs for traction on varied terrain","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-chocorua-trail-mid-with-gore-tex-boots-015130-brown-10-0-us-000906116140.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB015130210_thumb01.jpg,new,"in stock",269.00,,Timberland,000906116140,men,Brown,100|00W,Regular,015130
34094,"Mens Chocorua Trail Mid with GORE-TEX Boots","|Premium full-grain waterproof leather from an LWG Silver-rated tannery provides comfort and durability |Durably waterproof and breathable GORE-TEX® bootie construction keeps feet dry and comfortable |Rustproof, speed lace hardware with lace hooks at top for secure lacing |Removable contoured sockliner for additional underfoot comfort |EVA midsole for all-day cushioning and shock absorption Solid rubber outsole with multi-directional lugs for traction on varied terrain","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-chocorua-trail-mid-with-gore-tex-boots-015130-brown-11-0-us-000906119608.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB015130210_thumb01.jpg,new,"in stock",269.00,,Timberland,000906119608,men,Brown,110|00W,Regular,015130
34097,"Mens Classic 2-Eye Boat Shoes","CLS2I BOAT ROOTBEER SM,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-classic-2-eye-boat-shoes-025077-root-beer-smooth-10-5-us-000906138425.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB025077214_thumb01.jpg,new,"in stock",199.00,,Timberland,000906138425,men,"Root Beer Smooth",105|00W,Regular,025077
34165,"Womens Chocorua Trail Mid GORE-TEX Boots","CHOCORUA TRAIL  BRN/ GR,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/women-s-chocorua-trail-mid-gore-tex-boots-015631-dark-brown-with-green-5-5-us-000906266524.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB015631242_thumb01.jpg,new,"in stock",299.00,,Timberland,000906266524,women,"Dark Brown with Green",055|00W,Regular,015631
34202,"MENS 6-INCH PREMIUM WATERPROOF BOOTS","AF 6IN PREM BT WHEAT NB,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-6-inch-premium-waterproof-boots-010061-wheat-nubuck-10-0-us-000906404728.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010061713_thumb01.jpg,new,"in stock",299.00,,Timberland,000906404728,men,"Wheat Nubuck",100|00W,Regular,010061
34203,"MENS 6-INCH PREMIUM WATERPROOF BOOTS","AF 6IN PREM BT WHEAT NB,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-6-inch-premium-waterproof-boots-010061-wheat-nubuck-11-0-us-000906404797.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010061713_thumb01.jpg,new,"in stock",299.00,,Timberland,000906404797,men,"Wheat Nubuck",110|00W,Regular,010061
34204,"MENS 6-INCH PREMIUM WATERPROOF BOOTS","AF 6IN PREM BT WHEAT NB,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-6-inch-premium-waterproof-boots-010061-wheat-nubuck-12-0-us-000906404834.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010061713_thumb01.jpg,new,"in stock",299.00,,Timberland,000906404834,men,"Wheat Nubuck",120|00W,Regular,010061
34213,"Mens Classic 2-Eye Boat Shoes","CLS2I BOAT ROOTBEER SM,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-classic-2-eye-boat-shoes-025077-root-beer-smooth-6-0-us-000906418695.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB025077214_thumb01.jpg,new,"in stock",199.00,,Timberland,000906418695,men,"Root Beer Smooth",060|00W,Regular,025077
34214,"Mens Classic 2-Eye Boat Shoes","CLS2I BOAT ROOTBEER SM,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-classic-2-eye-boat-shoes-025077-root-beer-smooth-7-0-us-000906418718.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB025077214_thumb01.jpg,new,"in stock",199.00,,Timberland,000906418718,men,"Root Beer Smooth",070|00W,Regular,025077
34215,"Mens Classic 2-Eye Boat Shoes","CLS2I BOAT ROOTBEER SM,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-classic-2-eye-boat-shoes-025077-root-beer-smooth-8-0-us-000906418763.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB025077214_thumb01.jpg,new,"in stock",199.00,,Timberland,000906418763,men,"Root Beer Smooth",080|00W,Regular,025077
34216,"Mens Classic 2-Eye Boat Shoes","CLS2I BOAT ROOTBEER SM,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-classic-2-eye-boat-shoes-025077-root-beer-smooth-9-0-us-000906418817.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB025077214_thumb01.jpg,new,"in stock",199.00,,Timberland,000906418817,men,"Root Beer Smooth",090|00W,Regular,025077
34246,"Mens  Icon 6 Inch Premium Boots","<p>When you think of Timberland® boots, you're thinking of these. Our original waterproof boot was designed more than 40 years ago and remains a best-seller today, with tireless waterproof performance and instantly recognizable work-boot styling.</p>  |Wondering about sizing? We recommend buying boots a half size down from your sneaker size. So if you?re a sneaker size 11, order a size 10.5 |Premium leather uppers |Direct-attach, seam-sealed waterproof construction keeps feet dry in any weather |400 grams of PrimaLoft® ECO insulation |Padded collar for a comfortable fit around the ankle |Exclusive anti-fatigue technology provides all-day comfort and support |Classic boot laces made from 100% recycled nylon are re-engineered to stay tied |Rustproof hardware for long-lasting wear |Durable rubber lug outsole for traction and durability |Weight of a single boot (size 9: 1 pound, 13 ounces)","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-timberland-icon-6-inch-premium-boots-010073-black-nubuck-7-0-us-000906995295.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010073001_thumb01.jpg,new,"in stock",299.00,,Timberland,000906995295,men,"Black Nubuck",070|00W,Regular,010073
34247,"Mens  Icon 6 Inch Premium Boots","<p>When you think of Timberland® boots, you're thinking of these. Our original waterproof boot was designed more than 40 years ago and remains a best-seller today, with tireless waterproof performance and instantly recognizable work-boot styling.</p>  |Wondering about sizing? We recommend buying boots a half size down from your sneaker size. So if you?re a sneaker size 11, order a size 10.5 |Premium leather uppers |Direct-attach, seam-sealed waterproof construction keeps feet dry in any weather |400 grams of PrimaLoft® ECO insulation |Padded collar for a comfortable fit around the ankle |Exclusive anti-fatigue technology provides all-day comfort and support |Classic boot laces made from 100% recycled nylon are re-engineered to stay tied |Rustproof hardware for long-lasting wear |Durable rubber lug outsole for traction and durability |Weight of a single boot (size 9: 1 pound, 13 ounces)","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-timberland-icon-6-inch-premium-boots-010073-black-nubuck-7-5-us-000906995301.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010073001_thumb01.jpg,new,"in stock",299.00,,Timberland,000906995301,men,"Black Nubuck",075|00W,Regular,010073
34248,"Mens  Icon 6 Inch Premium Boots","<p>When you think of Timberland® boots, you're thinking of these. Our original waterproof boot was designed more than 40 years ago and remains a best-seller today, with tireless waterproof performance and instantly recognizable work-boot styling.</p>  |Wondering about sizing? We recommend buying boots a half size down from your sneaker size. So if you?re a sneaker size 11, order a size 10.5 |Premium leather uppers |Direct-attach, seam-sealed waterproof construction keeps feet dry in any weather |400 grams of PrimaLoft® ECO insulation |Padded collar for a comfortable fit around the ankle |Exclusive anti-fatigue technology provides all-day comfort and support |Classic boot laces made from 100% recycled nylon are re-engineered to stay tied |Rustproof hardware for long-lasting wear |Durable rubber lug outsole for traction and durability |Weight of a single boot (size 9: 1 pound, 13 ounces)","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-timberland-icon-6-inch-premium-boots-010073-black-nubuck-8-0-us-000906995318.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010073001_thumb01.jpg,new,"in stock",299.00,,Timberland,000906995318,men,"Black Nubuck",080|00W,Regular,010073
34249,"Mens  Icon 6 Inch Premium Boots","<p>When you think of Timberland® boots, you're thinking of these. Our original waterproof boot was designed more than 40 years ago and remains a best-seller today, with tireless waterproof performance and instantly recognizable work-boot styling.</p>  |Wondering about sizing? We recommend buying boots a half size down from your sneaker size. So if you?re a sneaker size 11, order a size 10.5 |Premium leather uppers |Direct-attach, seam-sealed waterproof construction keeps feet dry in any weather |400 grams of PrimaLoft® ECO insulation |Padded collar for a comfortable fit around the ankle |Exclusive anti-fatigue technology provides all-day comfort and support |Classic boot laces made from 100% recycled nylon are re-engineered to stay tied |Rustproof hardware for long-lasting wear |Durable rubber lug outsole for traction and durability |Weight of a single boot (size 9: 1 pound, 13 ounces)","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-timberland-icon-6-inch-premium-boots-010073-black-nubuck-8-5-us-000906995325.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010073001_thumb01.jpg,new,"in stock",299.00,,Timberland,000906995325,men,"Black Nubuck",085|00W,Regular,010073
34250,"Mens  Icon 6 Inch Premium Boots","<p>When you think of Timberland® boots, you're thinking of these. Our original waterproof boot was designed more than 40 years ago and remains a best-seller today, with tireless waterproof performance and instantly recognizable work-boot styling.</p>  |Wondering about sizing? We recommend buying boots a half size down from your sneaker size. So if you?re a sneaker size 11, order a size 10.5 |Premium leather uppers |Direct-attach, seam-sealed waterproof construction keeps feet dry in any weather |400 grams of PrimaLoft® ECO insulation |Padded collar for a comfortable fit around the ankle |Exclusive anti-fatigue technology provides all-day comfort and support |Classic boot laces made from 100% recycled nylon are re-engineered to stay tied |Rustproof hardware for long-lasting wear |Durable rubber lug outsole for traction and durability |Weight of a single boot (size 9: 1 pound, 13 ounces)","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-timberland-icon-6-inch-premium-boots-010073-black-nubuck-9-0-us-000906995332.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010073001_thumb01.jpg,new,"in stock",299.00,,Timberland,000906995332,men,"Black Nubuck",090|00W,Regular,010073
34251,"Mens  Icon 6 Inch Premium Boots","<p>When you think of Timberland® boots, you're thinking of these. Our original waterproof boot was designed more than 40 years ago and remains a best-seller today, with tireless waterproof performance and instantly recognizable work-boot styling.</p>  |Wondering about sizing? We recommend buying boots a half size down from your sneaker size. So if you?re a sneaker size 11, order a size 10.5 |Premium leather uppers |Direct-attach, seam-sealed waterproof construction keeps feet dry in any weather |400 grams of PrimaLoft® ECO insulation |Padded collar for a comfortable fit around the ankle |Exclusive anti-fatigue technology provides all-day comfort and support |Classic boot laces made from 100% recycled nylon are re-engineered to stay tied |Rustproof hardware for long-lasting wear |Durable rubber lug outsole for traction and durability |Weight of a single boot (size 9: 1 pound, 13 ounces)","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-timberland-icon-6-inch-premium-boots-010073-black-nubuck-9-5-us-000906995349.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010073001_thumb01.jpg,new,"in stock",299.00,,Timberland,000906995349,men,"Black Nubuck",095|00W,Regular,010073
34258,"WOMENS 6-INCH PREMIUM WATERPROOF BOOTS","AF EK 6IN PREM WHEAT NB,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/women-s-6-inch-premium-waterproof-boots-010361-wheat-nubuck-5-0-us-000907736583.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010361713_thumb01.jpg,new,"in stock",299.00,,Timberland,000907736583,women,"Wheat Nubuck",050|00W,Regular,010361
34259,"WOMENS 6-INCH PREMIUM WATERPROOF BOOTS","AF EK 6IN PREM WHEAT NB,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/women-s-6-inch-premium-waterproof-boots-010361-wheat-nubuck-5-5-us-000907736590.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010361713_thumb01.jpg,new,"in stock",299.00,,Timberland,000907736590,women,"Wheat Nubuck",055|00W,Regular,010361
34260,"WOMENS 6-INCH PREMIUM WATERPROOF BOOTS","AF EK 6IN PREM WHEAT NB,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/women-s-6-inch-premium-waterproof-boots-010361-wheat-nubuck-6-0-us-000907736606.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010361713_thumb01.jpg,new,"in stock",299.00,,Timberland,000907736606,women,"Wheat Nubuck",060|00W,Regular,010361
34261,"WOMENS 6-INCH PREMIUM WATERPROOF BOOTS","AF EK 6IN PREM WHEAT NB,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/women-s-6-inch-premium-waterproof-boots-010361-wheat-nubuck-6-5-us-000907736613.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010361713_thumb01.jpg,new,"in stock",299.00,,Timberland,000907736613,women,"Wheat Nubuck",065|00W,Regular,010361
34262,"WOMENS 6-INCH PREMIUM WATERPROOF BOOTS","AF EK 6IN PREM WHEAT NB,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/women-s-6-inch-premium-waterproof-boots-010361-wheat-nubuck-7-0-us-000907736620.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010361713_thumb01.jpg,new,"in stock",299.00,,Timberland,000907736620,women,"Wheat Nubuck",070|00W,Regular,010361
34263,"WOMENS 6-INCH PREMIUM WATERPROOF BOOTS","AF EK 6IN PREM WHEAT NB,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/women-s-6-inch-premium-waterproof-boots-010361-wheat-nubuck-7-5-us-000907736637.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010361713_thumb01.jpg,new,"in stock",299.00,,Timberland,000907736637,women,"Wheat Nubuck",075|00W,Regular,010361
34264,"WOMENS 6-INCH PREMIUM WATERPROOF BOOTS","AF EK 6IN PREM WHEAT NB,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/women-s-6-inch-premium-waterproof-boots-010361-wheat-nubuck-8-0-us-000907736644.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010361713_thumb01.jpg,new,"in stock",299.00,,Timberland,000907736644,women,"Wheat Nubuck",080|00W,Regular,010361
34265,"WOMENS 6-INCH PREMIUM WATERPROOF BOOTS","AF EK 6IN PREM WHEAT NB,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/women-s-6-inch-premium-waterproof-boots-010361-wheat-nubuck-8-5-us-000907736651.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010361713_thumb01.jpg,new,"in stock",299.00,,Timberland,000907736651,women,"Wheat Nubuck",085|00W,Regular,010361
34266,"WOMENS 6-INCH PREMIUM WATERPROOF BOOTS","AF EK 6IN PREM WHEAT NB,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/women-s-6-inch-premium-waterproof-boots-010361-wheat-nubuck-9-0-us-000907736668.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010361713_thumb01.jpg,new,"in stock",299.00,,Timberland,000907736668,women,"Wheat Nubuck",090|00W,Regular,010361
34317,"MENS 6-INCH PREMIUM WATERPROOF BOOTS","AF 6IN PREM BT WHEAT NB,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-6-inch-premium-waterproof-boots-010061-wheat-nubuck-6-5-us-614968398569.html,http://d1d3t712q93v5w.cloudfront.net/catalog/product/large_image/TB010061713_thumb01.jpg,new,"in stock",299.00,,Timberland,614968398569,men,"Wheat Nubuck",065|00W,Regular,010061
